"","study_ID","Study","Site","Latitude","Longitude","max_Depth","mean_Depth","min_Depth","trajectory_ID","sample_size","sample_unit_size_sq_m","year","period","rawDate","sasDate","biomass_KG_wet_per_sq_m","Stipe_Density_num_per_sq_m","individual_per_sq_m","percent_cover","biomass_KG_wet_per_sq_m_STD","Stipe_Density_num_per_sq_m_STD","individual_per_sq_m_STD","percent_cover_STD","focalKelp","focalKelp_STD","focalUnit","elapsed","ROC"
"7978",25,"Edwards_baja","Pta Banda_2_1",32.17,-117.12,15,15,15,79,2,40,2004,4,16253,"07/01/2004",NA,NA,0.2,NA,NA,NA,0.282843,NA,0.2,0.2828427125,2,366,9999
"7979",25,"Edwards_baja","Pta Banda_2_2",32.17,-117.12,15,15,15,80,2,40,2002,1,15522,"07/01/2002",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"7980",25,"Edwards_baja","Pta Banda_2_2",32.17,-117.12,15,15,15,80,2,40,2003,2,15887,"07/01/2003",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,NA
"7981",25,"Edwards_baja","Pta Banda_3_1",32.17,-117.12,15,15,15,81,2,40,2002,1,15522,"07/01/2002",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"7982",25,"Edwards_baja","Pta Banda_3_1",32.17,-117.12,15,15,15,81,2,40,2003,2,15887,"07/01/2003",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,NA
"7983",25,"Edwards_baja","Pta Banda_3_2",32.17,-117.12,15,15,15,82,2,40,2002,1,15522,"07/01/2002",NA,NA,0.1,NA,NA,NA,0.141421,NA,0.1,0.1414213562,2,NA,NA
"7984",25,"Edwards_baja","Pta Banda_4_2",32.17,-117.12,15,15,15,83,2,40,2003,1,15887,"07/01/2003",NA,NA,0.1,NA,NA,NA,0.141421,NA,0.1,0.1414213562,2,NA,NA
"7985",25,"Edwards_baja","Pta Prieta_1_1",26.97,-114,9,9,9,84,1,40,2002,1,15522,"07/01/2002",NA,NA,3.8,NA,NA,NA,NA,NA,3.8,NA,2,NA,NA
"7986",25,"Edwards_baja","Pta Prieta_1_1",26.97,-114,9,9,9,84,2,40,2003,2,15887,"07/01/2003",NA,NA,1,NA,NA,NA,0.282843,NA,1,0.2828427125,2,365,-1.335915451
"7987",25,"Edwards_baja","Pta Prieta_1_1",26.97,-114,9,9,9,84,3,40,2005,3,16618,"07/01/2005",NA,NA,4.133333,NA,NA,NA,0.416333,NA,4.1333333333,0.4163331999,2,731,0.7090567691
"7988",25,"Edwards_baja","Pta Prieta_1_2",26.97,-114,9,9,9,85,1,40,2002,1,15522,"07/01/2002",NA,NA,5.2,NA,NA,NA,NA,NA,5.2,NA,2,NA,NA
"7989",25,"Edwards_baja","Pta Prieta_1_2",26.97,-114,9,9,9,85,2,40,2003,2,15887,"07/01/2003",NA,NA,4,NA,NA,NA,1.131371,NA,4,1.1313708499,2,365,-0.262543966
"7990",25,"Edwards_baja","Pta Prieta_1_2",26.97,-114,9,9,9,85,3,40,2005,3,16618,"07/01/2005",NA,NA,2.466667,NA,NA,NA,0.23094,NA,2.4666666667,0.2309401077,2,731,-0.241547994
"7991",25,"Edwards_baja","Pta Prieta_2_1",26.97,-114,9,9,9,86,1,40,2002,1,15522,"07/01/2002",NA,NA,3.4,NA,NA,NA,NA,NA,3.4,NA,2,NA,NA
"7992",25,"Edwards_baja","Pta Prieta_2_1",26.97,-114,9,9,9,86,3,40,2005,2,16618,"07/01/2005",NA,NA,8.266667,NA,NA,NA,1.921805,NA,8.2666666667,1.9218047074,2,1096,0.2960844247
"7993",25,"Edwards_baja","Pta Prieta_2_2",26.97,-114,9,9,9,87,1,40,2003,1,15887,"07/01/2003",NA,NA,4.4,NA,NA,NA,NA,NA,4.4,NA,2,NA,NA
"7994",25,"Edwards_baja","Pta Prieta_2_2",26.97,-114,9,9,9,87,3,40,2005,2,16618,"07/01/2005",NA,NA,2.533333,NA,NA,NA,0.11547,NA,2.5333333333,0.1154700538,2,731,-0.275845485
"7995",25,"Edwards_baja","PtaBaja_1_1",30.52,-116.2,11,11,11,88,3,40,1998,1,14061,"07/01/1998",NA,NA,0.6,NA,NA,NA,0.4,NA,0.6,0.4,2,NA,NA
"7996",25,"Edwards_baja","PtaBaja_1_1",30.52,-116.2,11,11,11,88,3,40,1998,2,14153,"10/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,-9999
"7997",25,"Edwards_baja","PtaBaja_1_1",30.52,-116.2,11,11,11,88,3,40,1999,3,14426,"07/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,273,NA
"7998",25,"Edwards_baja","PtaBaja_1_1",30.52,-116.2,11,11,11,88,3,40,1999,4,14488,"09/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,62,NA
"7999",25,"Edwards_baja","PtaBaja_1_1",30.52,-116.2,11,11,11,88,3,40,2000,5,14762,"06/01/2000",NA,NA,0.066667,NA,NA,NA,0.11547,NA,0.0666666667,0.1154700538,2,274,9999
"8000",25,"Edwards_baja","PtaBaja_1_1",30.52,-116.2,11,11,11,88,3,40,2000,6,14854,"09/01/2000",NA,NA,0.466667,NA,NA,NA,0.23094,NA,0.4666666667,0.2309401077,2,92,7.7254748037
"8001",25,"Edwards_baja","PtaBaja_1_2",30.52,-116.2,11,11,11,89,3,40,1998,1,14061,"07/01/1998",NA,NA,0.133333,NA,NA,NA,0.23094,NA,0.1333333333,0.2309401077,2,NA,NA
"8002",25,"Edwards_baja","PtaBaja_1_2",30.52,-116.2,11,11,11,89,3,40,1998,2,14153,"10/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,-9999
"8003",25,"Edwards_baja","PtaBaja_1_2",30.52,-116.2,11,11,11,89,3,40,1999,3,14426,"07/01/1999",NA,NA,0.066667,NA,NA,NA,0.11547,NA,0.0666666667,0.1154700538,2,273,9999
"8004",25,"Edwards_baja","PtaBaja_1_2",30.52,-116.2,11,11,11,89,3,40,1999,4,14488,"09/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,62,-9999
"8005",25,"Edwards_baja","PtaBaja_1_2",30.52,-116.2,11,11,11,89,3,40,2000,5,14762,"06/01/2000",NA,NA,1.533333,NA,NA,NA,0.832666,NA,1.5333333333,0.8326663998,2,274,9999
"8006",25,"Edwards_baja","PtaBaja_1_2",30.52,-116.2,11,11,11,89,3,40,2000,6,14854,"09/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,-9999
"8007",25,"Edwards_baja","PtaBaja_2_1",30.52,-116.2,11,11,11,90,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8008",25,"Edwards_baja","PtaBaja_2_1",30.52,-116.2,11,11,11,90,3,40,1998,2,14153,"10/01/1998",NA,NA,0.8,NA,NA,NA,0.6,NA,0.8,0.6,2,92,9999
"8009",25,"Edwards_baja","PtaBaja_2_1",30.52,-116.2,11,11,11,90,3,40,1999,3,14426,"07/01/1999",NA,NA,2,NA,NA,NA,0.2,NA,2,0.2,2,273,1.2259164462
"8010",25,"Edwards_baja","PtaBaja_2_1",30.52,-116.2,11,11,11,90,2,40,1999,4,14488,"09/01/1999",NA,NA,1.2,NA,NA,NA,0.848528,NA,1.2,0.8485281374,2,62,-3.009339663
"8011",25,"Edwards_baja","PtaBaja_2_1",30.52,-116.2,11,11,11,90,3,40,2000,5,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,274,-9999
"8012",25,"Edwards_baja","PtaBaja_2_1",30.52,-116.2,11,11,11,90,3,40,2000,6,14854,"09/01/2000",NA,NA,1,NA,NA,NA,0.87178,NA,1,0.8717797887,2,92,9999
"8013",25,"Edwards_baja","PtaBaja_2_2",30.52,-116.2,11,11,11,91,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8014",25,"Edwards_baja","PtaBaja_2_2",30.52,-116.2,11,11,11,91,3,40,1998,2,14153,"10/01/1998",NA,NA,1.266667,NA,NA,NA,1.171893,NA,1.2666666667,1.1718930554,2,92,9999
"8015",25,"Edwards_baja","PtaBaja_2_2",30.52,-116.2,11,11,11,91,3,40,1999,3,14426,"07/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,273,-9999
"8016",25,"Edwards_baja","PtaBaja_2_2",30.52,-116.2,11,11,11,91,3,40,1999,4,14488,"09/01/1999",NA,NA,2,NA,NA,NA,1.311488,NA,2,1.3114877049,2,62,9999
"8017",25,"Edwards_baja","PtaBaja_2_2",30.52,-116.2,11,11,11,91,3,40,2000,5,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,274,-9999
"8018",25,"Edwards_baja","PtaBaja_2_2",30.52,-116.2,11,11,11,91,3,40,2000,6,14854,"09/01/2000",NA,NA,0.2,NA,NA,NA,0.2,NA,0.2,0.2,2,92,9999
"8019",25,"Edwards_baja","PtaBaja_3_1",30.52,-116.2,11,11,11,92,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8020",25,"Edwards_baja","PtaBaja_3_1",30.52,-116.2,11,11,11,92,3,40,1998,2,14153,"10/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,NA
"8021",25,"Edwards_baja","PtaBaja_3_1",30.52,-116.2,11,11,11,92,3,40,1999,3,14426,"07/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,273,NA
"8022",25,"Edwards_baja","PtaBaja_3_1",30.52,-116.2,11,11,11,92,3,40,1999,4,14488,"09/01/1999",NA,NA,2.066667,NA,NA,NA,2.193931,NA,2.0666666667,2.1939310229,2,62,9999
"8023",25,"Edwards_baja","PtaBaja_3_1",30.52,-116.2,11,11,11,92,3,40,2000,5,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,274,-9999
"8024",25,"Edwards_baja","PtaBaja_3_2",30.52,-116.2,11,11,11,93,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8025",25,"Edwards_baja","PtaBaja_3_2",30.52,-116.2,11,11,11,93,3,40,1998,2,14153,"10/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,NA
"8026",25,"Edwards_baja","PtaBaja_3_2",30.52,-116.2,11,11,11,93,3,40,1999,3,14426,"07/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,273,NA
"8027",25,"Edwards_baja","PtaBaja_3_2",30.52,-116.2,11,11,11,93,3,40,1999,4,14488,"09/01/1999",NA,NA,3.133333,NA,NA,NA,1.41892,NA,3.1333333333,1.4189197769,2,62,9999
"8028",25,"Edwards_baja","PtaBaja_3_2",30.52,-116.2,11,11,11,93,3,40,2000,5,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,274,-9999
"8029",25,"Edwards_baja","San Roque_1_1",27.13,-114.37,12,12,12,94,3,40,1998,1,14061,"07/01/1998",NA,NA,0.216667,NA,NA,NA,0.202073,NA,0.2166666667,0.2020725942,2,NA,NA
"8030",25,"Edwards_baja","San Roque_1_1",27.13,-114.37,12,12,12,94,3,40,1998,2,14153,"10/01/1998",NA,NA,1.266667,NA,NA,NA,1.553491,NA,1.2666666667,1.553490693,2,92,7.0103543449
"8031",25,"Edwards_baja","San Roque_1_1",27.13,-114.37,12,12,12,94,3,40,2006,3,16983,"07/01/2006",NA,NA,2.533333,NA,NA,NA,0.23094,NA,2.5333333333,0.2309401077,2,2830,0.0894600734
"8032",25,"Edwards_baja","San Roque_1_2",27.13,-114.37,12,12,12,95,3,40,1998,1,14061,"07/01/1998",NA,NA,0.4,NA,NA,NA,0.4,NA,0.4,0.4,2,NA,NA
"8033",25,"Edwards_baja","San Roque_1_2",27.13,-114.37,12,12,12,95,3,40,1998,2,14153,"10/01/1998",NA,NA,9.8,NA,NA,NA,5.502727,NA,9.8,5.5027265969,2,92,12.699079959
"8034",25,"Edwards_baja","San Roque_1_2",27.13,-114.37,12,12,12,95,3,40,2006,3,16983,"07/01/2006",NA,NA,2.866667,NA,NA,NA,0.503322,NA,2.8666666667,0.5033222957,2,2830,-0.158649173
"8035",25,"Edwards_baja","San Roque_4_1",27.13,-114.37,12,12,12,96,2,40,2004,1,16253,"07/01/2004",NA,NA,0.933333,NA,NA,NA,0.188562,NA,0.9333333335,0.1885618086,2,NA,NA
"8036",25,"Edwards_baja","SanQuintin_1_1",30.78,-116.17,11,11,11,97,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8037",25,"Edwards_baja","SanQuintin_1_1",30.78,-116.17,11,11,11,97,3,40,1998,2,14153,"10/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,NA
"8038",25,"Edwards_baja","SanQuintin_1_1",30.78,-116.17,11,11,11,97,3,40,1999,3,14426,"07/01/1999",NA,NA,1.666667,NA,NA,NA,1.70098,NA,1.6666666667,1.7009801096,2,273,9999
"8039",25,"Edwards_baja","SanQuintin_1_1",30.78,-116.17,11,11,11,97,1,40,1999,4,14488,"09/01/1999",NA,NA,0.2,NA,NA,NA,NA,NA,0.2,NA,2,62,-12.49074607
"8040",25,"Edwards_baja","SanQuintin_1_1",30.78,-116.17,11,11,11,97,3,40,2000,5,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,274,-9999
"8041",25,"Edwards_baja","SanQuintin_1_1",30.78,-116.17,11,11,11,97,3,40,2000,6,14854,"09/01/2000",NA,NA,0.866667,NA,NA,NA,1.02632,NA,0.8666666667,1.0263202879,2,92,9999
"8042",25,"Edwards_baja","SanQuintin_1_1",30.78,-116.17,11,11,11,97,1,40,2001,7,15157,"07/01/2001",NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,303,-9999
"8043",25,"Edwards_baja","SanQuintin_1_1",30.78,-116.17,11,11,11,97,3,40,2006,8,16983,"07/01/2006",NA,NA,0.4,NA,NA,NA,0.34641,NA,0.4,0.3464101615,2,1826,9999
"8044",25,"Edwards_baja","SanQuintin_1_2",30.78,-116.17,11,11,11,98,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8045",25,"Edwards_baja","SanQuintin_1_2",30.78,-116.17,11,11,11,98,3,40,1998,2,14153,"10/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,NA
"8046",25,"Edwards_baja","SanQuintin_1_2",30.78,-116.17,11,11,11,98,3,40,1999,3,14426,"07/01/1999",NA,NA,0.466667,NA,NA,NA,0.11547,NA,0.4666666667,0.1154700538,2,273,9999
"8047",25,"Edwards_baja","SanQuintin_1_2",30.78,-116.17,11,11,11,98,1,40,1999,4,14488,"09/01/1999",NA,NA,0.2,NA,NA,NA,NA,NA,0.2,NA,2,62,-4.991541024
"8048",25,"Edwards_baja","SanQuintin_1_2",30.78,-116.17,11,11,11,98,3,40,2000,5,14762,"06/01/2000",NA,NA,0.066667,NA,NA,NA,0.11547,NA,0.0666666667,0.1154700538,2,274,-1.464482257
"8049",25,"Edwards_baja","SanQuintin_1_2",30.78,-116.17,11,11,11,98,3,40,2000,6,14854,"09/01/2000",NA,NA,0.066667,NA,NA,NA,0.11547,NA,0.0666666667,0.1154700538,2,92,0
"8050",25,"Edwards_baja","SanQuintin_1_2",30.78,-116.17,11,11,11,98,3,40,2006,7,16983,"07/01/2006",NA,NA,0,NA,NA,NA,0,NA,0,0,2,2129,-9999
"8051",25,"Edwards_baja","SanQuintin_2_1",30.78,-116.17,11,11,11,99,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8052",25,"Edwards_baja","SanQuintin_2_1",30.78,-116.17,11,11,11,99,3,40,1998,2,14153,"10/01/1998",NA,NA,1.266667,NA,NA,NA,1.101514,NA,1.2666666667,1.1015141095,2,92,9999
"8053",25,"Edwards_baja","SanQuintin_2_1",30.78,-116.17,11,11,11,99,2,40,1999,3,14426,"07/01/1999",NA,NA,0.1,NA,NA,NA,0.141421,NA,0.1,0.1414213562,2,273,-3.396923833
"8054",25,"Edwards_baja","SanQuintin_2_1",30.78,-116.17,11,11,11,99,2,40,1999,4,14488,"09/01/1999",NA,NA,1.5,NA,NA,NA,1.555635,NA,1.5,1.5556349186,2,62,15.953473161
"8055",25,"Edwards_baja","SanQuintin_2_1",30.78,-116.17,11,11,11,99,3,40,2000,5,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,274,-9999
"8056",25,"Edwards_baja","SanQuintin_2_1",30.78,-116.17,11,11,11,99,3,40,2000,6,14854,"09/01/2000",NA,NA,0.066667,NA,NA,NA,0.11547,NA,0.0666666667,0.1154700538,2,92,9999
"8057",25,"Edwards_baja","SanQuintin_2_1",30.78,-116.17,11,11,11,99,3,40,2001,7,15157,"07/01/2001",NA,NA,0.133333,NA,NA,NA,0.23094,NA,0.1333333333,0.2309401077,2,303,0.8355511805
"8058",25,"Edwards_baja","SanQuintin_2_1",30.78,-116.17,11,11,11,99,2,40,2002,8,15522,"07/01/2002",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,-9999
"8059",25,"Edwards_baja","SanQuintin_2_1",30.78,-116.17,11,11,11,99,3,40,2006,9,16983,"07/01/2006",NA,NA,0.533333,NA,NA,NA,0.503322,NA,0.5333333333,0.5033222957,2,1461,9999
"8060",25,"Edwards_baja","SanQuintin_2_2",30.78,-116.17,11,11,11,100,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8061",25,"Edwards_baja","SanQuintin_2_2",30.78,-116.17,11,11,11,100,3,40,1998,2,14153,"10/01/1998",NA,NA,0.466667,NA,NA,NA,0.416333,NA,0.4666666667,0.4163331999,2,92,9999
"8062",25,"Edwards_baja","SanQuintin_2_2",30.78,-116.17,11,11,11,100,3,40,1999,3,14426,"07/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,273,-9999
"8063",25,"Edwards_baja","SanQuintin_2_2",30.78,-116.17,11,11,11,100,1,40,1999,4,14488,"09/01/1999",NA,NA,0.2,NA,NA,NA,NA,NA,0.2,NA,2,62,9999
"8064",25,"Edwards_baja","SanQuintin_2_2",30.78,-116.17,11,11,11,100,3,40,2000,5,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,274,-9999
"8065",25,"Edwards_baja","SanQuintin_2_2",30.78,-116.17,11,11,11,100,3,40,2000,6,14854,"09/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,NA
"8066",25,"Edwards_baja","SanQuintin_2_2",30.78,-116.17,11,11,11,100,2,40,2001,7,15157,"07/01/2001",NA,NA,0,NA,NA,NA,0,NA,0,0,2,303,NA
"8067",25,"Edwards_baja","SanQuintin_2_2",30.78,-116.17,11,11,11,100,2,40,2002,8,15522,"07/01/2002",NA,NA,0.1,NA,NA,NA,0.141421,NA,0.1,0.1414213562,2,365,9999
"8068",25,"Edwards_baja","SanQuintin_2_2",30.78,-116.17,11,11,11,100,3,40,2006,9,16983,"07/01/2006",NA,NA,0.066667,NA,NA,NA,0.11547,NA,0.0666666667,0.1154700538,2,1461,-0.101366277
"8069",25,"Edwards_baja","SanQuintin_3_1",30.78,-116.17,11,11,11,101,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8070",25,"Edwards_baja","SanQuintin_3_1",30.78,-116.17,11,11,11,101,3,40,1998,2,14153,"10/01/1998",NA,NA,2.4,NA,NA,NA,0.458258,NA,2.4,0.4582575695,2,92,9999
"8071",25,"Edwards_baja","SanQuintin_3_1",30.78,-116.17,11,11,11,101,2,40,1999,3,14426,"07/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,273,-9999
"8072",25,"Edwards_baja","SanQuintin_3_1",30.78,-116.17,11,11,11,101,3,40,2000,4,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,336,NA
"8073",25,"Edwards_baja","SanQuintin_3_1",30.78,-116.17,11,11,11,101,3,40,2000,5,14854,"09/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,NA
"8074",25,"Edwards_baja","SanQuintin_3_1",30.78,-116.17,11,11,11,101,2,40,2001,6,15157,"07/01/2001",NA,NA,0.6,NA,NA,NA,0.565685,NA,0.6,0.5656854249,2,303,9999
"8075",25,"Edwards_baja","SanQuintin_3_1",30.78,-116.17,11,11,11,101,2,40,2002,7,15522,"07/01/2002",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,-9999
"8076",25,"Edwards_baja","SanQuintin_3_2",30.78,-116.17,11,11,11,102,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8077",25,"Edwards_baja","SanQuintin_3_2",30.78,-116.17,11,11,11,102,3,40,1998,2,14153,"10/01/1998",NA,NA,6.533333,NA,NA,NA,4.460194,NA,6.5333333333,4.4601943156,2,92,9999
"8078",25,"Edwards_baja","SanQuintin_3_2",30.78,-116.17,11,11,11,102,3,40,1999,3,14426,"07/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,273,-9999
"8079",25,"Edwards_baja","SanQuintin_3_2",30.78,-116.17,11,11,11,102,3,40,2000,4,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,336,NA
"8080",25,"Edwards_baja","SanQuintin_3_2",30.78,-116.17,11,11,11,102,2,40,2000,5,14854,"09/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,NA
"8081",25,"Edwards_baja","SanQuintin_3_2",30.78,-116.17,11,11,11,102,2,40,2001,6,15157,"07/01/2001",NA,NA,0.8,NA,NA,NA,0.848528,NA,0.8,0.8485281374,2,303,9999
"8082",25,"Edwards_baja","SanQuintin_3_2",30.78,-116.17,11,11,11,102,2,40,2002,7,15522,"07/01/2002",NA,NA,0.9,NA,NA,NA,1.272792,NA,0.9,1.2727922061,2,365,0.117863709
"8083",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8084",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,3,40,1999,2,14426,"07/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,NA
"8085",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,3,40,1999,3,14488,"09/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,62,NA
"8086",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,3,40,2000,4,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,274,NA
"8087",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,3,40,2000,5,14854,"09/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,NA
"8088",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,3,40,2001,6,15249,"10/01/2001",NA,NA,0,NA,NA,NA,0,NA,0,0,2,395,NA
"8089",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,3,40,2002,7,15522,"07/01/2002",NA,NA,0,NA,NA,NA,0,NA,0,0,2,273,NA
"8090",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,2,40,2003,8,15887,"07/01/2003",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,NA
"8091",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,3,40,2004,9,16253,"07/01/2004",NA,NA,0,NA,NA,NA,0,NA,0,0,2,366,NA
"8092",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,3,40,2005,10,16618,"07/01/2005",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,NA
"8093",25,"Edwards_baja","Santa Cruz_1_1",37.62,-122.05,10,10,10,103,3,40,2006,11,16983,"07/01/2006",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,NA
"8094",25,"Edwards_baja","Santa Cruz_1_2",37.62,-122.05,10,10,10,104,3,40,1998,1,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8095",25,"Edwards_baja","Santa Cruz_1_2",37.62,-122.05,10,10,10,104,3,40,1999,2,14426,"07/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,NA
"8096",25,"Edwards_baja","Santa Cruz_1_2",37.62,-122.05,10,10,10,104,3,40,1999,3,14488,"09/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,62,NA
"8097",25,"Edwards_baja","Santa Cruz_1_2",37.62,-122.05,10,10,10,104,3,40,2000,4,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,274,NA
"8098",25,"Edwards_baja","Santa Cruz_1_2",37.62,-122.05,10,10,10,104,3,40,2000,5,14854,"09/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,NA
"8099",25,"Edwards_baja","Santa Cruz_1_2",37.62,-122.05,10,10,10,104,3,40,2001,6,15249,"10/01/2001",NA,NA,0,NA,NA,NA,0,NA,0,0,2,395,NA
"8100",25,"Edwards_baja","Santa Cruz_1_2",37.62,-122.05,10,10,10,104,3,40,2002,7,15522,"07/01/2002",NA,NA,0,NA,NA,NA,0,NA,0,0,2,273,NA
"8101",25,"Edwards_baja","Santa Cruz_1_2",37.62,-122.05,10,10,10,104,3,40,2003,8,15887,"07/01/2003",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,NA
"8102",25,"Edwards_baja","Santa Cruz_1_2",37.62,-122.05,10,10,10,104,3,40,2006,9,16983,"07/01/2006",NA,NA,0,NA,NA,NA,0,NA,0,0,2,1096,NA
"8103",25,"Edwards_baja","Santa Cruz_2_1",37.62,-122.05,10,10,10,105,3,40,1997,1,13727,"08/01/1997",NA,NA,0,NA,NA,NA,0,NA,0,0,2,NA,NA
"8104",25,"Edwards_baja","Santa Cruz_2_1",37.62,-122.05,10,10,10,105,3,40,1998,2,14061,"07/01/1998",NA,NA,0,NA,NA,NA,0,NA,0,0,2,334,NA
"8105",25,"Edwards_baja","Santa Cruz_2_1",37.62,-122.05,10,10,10,105,3,40,1999,3,14488,"09/01/1999",NA,NA,0,NA,NA,NA,0,NA,0,0,2,427,NA
"8106",25,"Edwards_baja","Santa Cruz_2_1",37.62,-122.05,10,10,10,105,3,40,2000,4,14762,"06/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,274,NA
"8107",25,"Edwards_baja","Santa Cruz_2_1",37.62,-122.05,10,10,10,105,3,40,2000,5,14854,"09/01/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,92,NA
"8108",25,"Edwards_baja","Santa Cruz_2_1",37.62,-122.05,10,10,10,105,3,40,2001,6,15249,"10/01/2001",NA,NA,0,NA,NA,NA,0,NA,0,0,2,395,NA
"8109",25,"Edwards_baja","Santa Cruz_2_1",37.62,-122.05,10,10,10,105,3,40,2002,7,15522,"07/01/2002",NA,NA,0,NA,NA,NA,0,NA,0,0,2,273,NA
"8110",25,"Edwards_baja","Santa Cruz_2_1",37.62,-122.05,10,10,10,105,3,40,2003,8,15887,"07/01/2003",NA,NA,0,NA,NA,NA,0,NA,0,0,2,365,NA
"8111",25,"Edwards_baja","Santa Cruz_2_1",37.62,-122.05,10,10,10,105,3,40,2004,9,16253,"07/01/2004",NA,NA,0,NA,NA,NA,0,NA,0,0,2,366,NA
